Date,Shift,Area,Machine,Operator,%Availability,Run Time,Slow Speed %,Slow Speed (Mins),Down Time %,Down Time(mins),Calculated Target Kg,Actual Kg,Target %,Total Shift Time,Product code,Calculated kg,Week,Month
28-11-2020,A,saw,N/A,N/A,93,473,36,106,7,21,3450,530,15.36,494,Nil,1912,Week 48,11
28-11-2020,A,saw,N/A,,81,10,40,308,19,254,3450,3156,91.48,264,Nil,1427,Week 48,11
28-11-2020,A,saw,N/A,,77,290,31,74,23,156,3450,2695,78.12,446,Nil,781,Week 48,11
28-11-2020,A,saw,N/A,,12,397,30,306,88,49,3450,705,20.43,446,Nil,2654,Week 48,11
28-11-2020,A,saw,N/A,,78,453,6,434,22,243,3450,1953,56.61,696,Nil,1098,Week 48,11
28-11-2020,A,saw,N/A,,50,422,18,195,50,478,3450,2764,80.12,900,Nil,2736,Week 48,11
28-11-2020,A,saw,N/A,,52,211,34,217,48,125,3450,1910,55.36,336,Nil,2864,Week 48,11
28-11-2020,A,saw,Pounds 2,Dinesh K. R.,97,369,36,344,3,227,3450,2634,76.35,596,ER70S6-2mm-AxlesRee,747,Week 48,11
28-11-2020,,Spooling,BLING 1,New Ranjith,39,95,12,242,61,142,3450,1868,54.14,237,ER70S6-1.2mm-250Kg,884,Week 48,11
28-11-2020,,Spooling,N/A,,35,86,8,369,65,325,3450,2888,83.71,411,,2867,Week 48,11
28-11-2020,,Spooling,N/A,,60,245,11,379,40,2,3450,589,17.07,247,,15,Week 48,11
28-11-2020,,Spooling,N/A,,69,261,29,345,31,135,3450,2580,74.78,396,,1045,Week 48,11
28-11-2020,,Spooling,N/A,,26,190,17,273,74,204,3450,547,15.86,394,,587,Week 48,11
28-11-2020,,Spooling,N/A,,99,217,27,44,1,121,3450,1325,38.41,338,,734,Week 48,11
28-11-2020,,Spooling,N/A,,54,28,32,208,46,5,3450,811,23.51,33,,2463,Week 48,11
28-11-2020,,Spooling,N/A,,62,131,31,212,38,344,3450,1732,50.2,475,,478,Week 48,11
28-11-2020,,Spooling,BLING 4,Ajith Kumar N,52,332,21,93,48,429,3450,959,27.8,761,ER70S6-1.2mm-250Kg,1092,Week 48,11
28-11-2020,,Spooling,BLING 3,Anandha kumar,1,119,11,128,99,38,3450,1604,46.49,157,EM12K-1.6mm-250Kg,920,Week 48,11
28-11-2020,,Spooling,BLING 2,Essaki Muthu E,82,177,1,338,18,16,3450,2802,81.22,193,ER70S6-1.0mm-100Kg,406,Week 48,11
28-11-2020,A,drumming,Dollars 1,New Anbarasu,58,354,23,133,42,340,3450,387,11.22,694,Nil,2417,,0
28-11-2020,A,drumming,N/A,,42,351,4,465,58,204,3450,2636,76.41,555,Nil,1687,,0
28-11-2020,A,drumming,Dollars 9,Ayyappan V,95,245,38,110,5,212,3450,1156,33.51,457,ER70S6-1.2-Spool,2074,,0
28-11-2020,A,drumming,Dollars 11,,33,216,10,252,67,434,3450,3330,96.52,650,Nil,922,,0
28-11-2020,A,drumming,Dollars 12,R.Sivaraman,66,247,32,133,34,403,3450,1857,53.83,650,ER70S6-2mm-Spool,995,,0
28-11-2020,A,drumming,Dollars 8,,80,72,1,157,20,414,3450,2290,66.38,486,Nil,2007,,0
28-11-2020,A,drumming,Dollars 6,Praveen Kumar,40,397,40,453,60,453,3450,807,23.39,850,ER70S6-1.6-Spool,2933,,0
28-11-2020,A,drumming,Dollars 5,R.Sivaraman,9,173,10,161,91,301,3450,241,6.99,474,ER70S6-1.2-Spool,1324,,0
28-11-2020,A,drumming,N/A,,26,98,30,286,74,362,3450,3087,89.48,460,Nil,2715,,0
28-11-2020,A,drumming,Dollars 3,R.Dinesh 14,70,76,37,56,30,63,3450,3430,99.42,139,ER70S6-0.8-Spool,1427,,0
28-11-2020,A,drumming,Dollars 2,New Senthil,44,105,15,460,56,144,3450,895,25.94,249,ER70S6-1.2-Spool,995,,0
28-11-2020,B,wd,ZING 1,NewSivasakthi,96,316,28,369,4,345,3450,1029,29.83,661,ER70S-6-1.2mm,378,Week 48,11
28-11-2020,B,wd,ZING 10,Pradeep M,67,137,39,55,33,341,3450,798,23.13,478,ER70S-6-1.2mm,2240,Week 48,11
28-11-2020,B,wd,ZING 9,Manikandan D,39,230,20,451,61,401,3450,1892,54.84,631,EM12K-1.6mm-B,512,Week 48,11
28-11-2020,B,wd,ZING 11,Pradeep M,48,122,12,428,52,413,3450,2811,81.48,535,ER70S-6-1.2mm,489,Week 48,11
28-11-2020,B,wd,ZING 12,Amalraj K,64,315,1,57,36,419,3450,2918,84.58,734,ER70S-6-1.2mm,1599,Week 48,11
28-11-2020,B,wd,ZING 8,Manikandan D,13,408,32,182,87,451,3450,1843,53.42,859,ER70S-6-1.2mm,281,Week 48,11
28-11-2020,B,wd,ZING 6,NewSivasakthi,50,135,33,21,50,130,3450,1937,56.14,265,Nil,806,Week 48,11
28-11-2020,B,wd,ZING 5,Bakkiyaraj.K,18,231,28,445,82,168,3450,2352,68.17,399,ER70S-6-1.2mm,2273,Week 48,11
28-11-2020,B,wd,ZING 4,Bakkiyaraj.K,44,309,12,98,56,332,3450,552,16,641,ER70S6-1.0mm,560,Week 48,11
28-11-2020,B,wd,ZING 3,NewSivasakthi,52,322,17,289,48,444,3450,1010,29.28,766,ER70S-6-1.2mm,2307,Week 48,11
28-11-2020,B,wd,ZING 2,Ghanshyam,81,334,22,146,19,74,3450,399,11.57,408,Nil,2049,Week 48,11
28-11-2020,B,dd,CHING 1,Veliappan,17,240,24,55,83,447,3450,2672,77.45,687,ER70S6-2.2mm,2562,Week 48,11
28-11-2020,B,dd,N/A,,69,393,36,165,31,6,3450,344,9.97,399,Nil,1058,Week 48,11
28-11-2020,B,dd,N/A,,61,193,19,41,39,44,3450,1960,56.81,237,Nil,2643,Week 48,11
28-11-2020,B,dd,N/A,,7,382,19,449,93,432,3450,2612,75.71,814,Nil,2282,Week 48,11
28-11-2020,B,dd,N/A,,48,244,18,64,52,50,3450,2192,63.54,294,Nil,1440,Week 48,11
28-11-2020,B,dd,N/A,,38,368,5,178,62,204,3450,1959,56.78,572,Nil,1430,Week 48,11
28-11-2020,B,dd,N/A,,6,119,17,444,94,184,3450,3198,92.7,303,Nil,612,Week 48,11
28-11-2020,B,dd,N/A,,54,95,34,336,46,210,3450,1006,29.16,305,Nil,2620,Week 48,11
28-11-2020,B,dd,N/A,,31,135,40,237,69,222,3450,17,0.49,357,Nil,1905,Week 48,11
28-11-2020,B,dd,CHING 3,Veliappan,28,66,32,90,72,318,3450,2536,73.51,384,ER70S6-2.2mm,2620,Week 48,11
28-11-2020,B,dd,CHING 2,New Neem Babu,85,134,24,349,15,433,3450,2724,78.96,567,ER70S6-2.2mm,367,Week 48,11
28-11-2020,B,saw,Pounds 1,Amal Raj,57,38,0,191,43,198,3450,1976,57.28,236,Nil,2683,Week 48,11
28-11-2020,B,saw,N/A,,23,277,6,391,77,322,3450,2714,78.67,599,Nil,944,Week 48,11
28-11-2020,B,saw,N/A,,47,279,26,328,53,286,3450,3161,91.62,565,Nil,2188,Week 48,11
28-11-2020,B,saw,N/A,N/A,51,270,12,229,49,286,3450,1281,37.13,556,Nil,150,Week 48,11
28-11-2020,B,saw,N/A,,25,453,18,359,75,285,3450,2796,81.04,738,Nil,2083,Week 48,11
28-11-2020,B,saw,N/A,,16,24,30,98,84,297,3450,3276,94.96,321,Nil,1307,Week 48,11
28-11-2020,B,saw,N/A,,9,76,3,337,91,425,3450,1735,50.29,501,Nil,1611,Week 48,11
28-11-2020,B,saw,N/A,,24,438,13,457,76,199,3450,1595,46.23,637,Nil,2056,Week 48,11
28-11-2020,B,saw,N/A,,6,325,34,53,94,372,3450,351,10.17,697,Nil,660,Week 48,11
28-11-2020,B,saw,N/A,,93,426,0,357,7,29,3450,2973,86.17,455,Nil,1681,Week 48,11
28-11-2020,B,saw,Pounds 2,vijay c,93,324,16,262,7,184,3450,1924,55.77,508,EM12K-4mm-500-R,2492,Week 48,11
28-11-2020,,Spooling,BLING 1,Noor Amen,76,123,10,319,24,469,3450,3214,93.16,592,ER70S6-1.2mm-250Kg,2929,Week 48,11
28-11-2020,,Spooling,N/A,,60,401,40,302,40,177,3450,2950,85.51,578,Nil,1408,Week 48,11
28-11-2020,,Spooling,N/A,,27,309,36,354,73,182,3450,981,28.43,491,Nil,2978,Week 48,11
28-11-2020,,Spooling,N/A,,35,25,22,330,65,406,3450,80,2.32,431,Nil,917,Week 48,11
28-11-2020,,Spooling,N/A,,37,5,17,318,63,83,3450,1518,44,88,Nil,527,Week 48,11
28-11-2020,,Spooling,N/A,,42,350,3,16,58,1,3450,340,9.86,351,Nil,2581,Week 48,11
28-11-2020,,Spooling,N/A,,16,5,3,48,84,123,3450,3407,98.75,128,Nil,197,Week 48,11
28-11-2020,,Spooling,N/A,,0,58,35,130,100,77,3450,2991,86.7,135,Nil,525,Week 48,11
28-11-2020,,Spooling,BLING 4,Muthu Manikandan K,90,470,7,463,10,211,3450,517,14.99,681,ER70S6-1.2mm-250Kg,2436,Week 48,11
28-11-2020,,Spooling,BLING 3,Anandha kumar,1,36,3,70,99,16,3450,1112,32.23,52,EM12K-1.6mm-250Kg,2953,Week 48,11
28-11-2020,,Spooling,BLING 2,Yuvaraj S,53,203,17,105,47,109,3450,3056,88.58,312,ER70S6-1.2mm-250Kg,260,Week 48,11
28-11-2020,B,drumming,Dollars 1,New Anbarasu,60,173,34,203,40,403,3450,3311,95.97,576,Nil,2945,,0
28-11-2020,B,drumming,N/A,,47,393,16,118,53,455,3450,1451,42.06,848,Nil,1274,,0
28-11-2020,B,drumming,Dollars 9,E.Santhosh,49,346,35,413,51,462,3450,2328,67.48,808,ER70S6-1.2-Spool,2825,,0
28-11-2020,B,drumming,Dollars 11,,21,131,11,95,79,463,3450,1595,46.23,594,Nil,714,,0
28-11-2020,B,drumming,Dollars 12,R.Sivaraman,35,175,7,1,65,350,3450,1589,46.06,525,ER70S6-2mm-Spool,1098,,0
28-11-2020,B,drumming,Dollars 8,,15,189,0,176,85,5,3450,477,13.83,194,Nil,2843,,0
28-11-2020,B,drumming,Dollars 6,M.Dinesh,93,344,33,27,7,57,3450,767,22.23,401,ER70S6-1.2-Spool,1704,,0
28-11-2020,B,drumming,Dollars 5,New Anbarasu,82,3,1,290,18,39,3450,552,16,42,ER70S6-1.2-Spool,1719,,0
28-11-2020,B,drumming,N/A,,15,38,14,181,85,173,3450,2216,64.23,211,Nil,2489,,0
28-11-2020,B,drumming,Dollars 3,R.Dinesh 14,57,115,19,269,43,58,3450,2203,63.86,173,ER70S6-0.8-Spool,2704,,0
28-11-2020,B,drumming,Dollars 2,New Senthil,76,170,26,99,24,378,3450,2652,76.87,548,ER70S6-1.2-Spool,2188,,0
28-11-2020,C,wd,ZING 1,NewSivasakthi,41,95,30,90,59,282,3450,2285,66.23,377,ER70S-6-1.2mm,661,Week 48,11
28-11-2020,C,wd,ZING 10,Pradeep M,96,317,25,152,4,197,3450,2033,58.93,514,ER70S-6-1.2mm,2235,Week 48,11
28-11-2020,C,wd,ZING 9,Rajesh A,39,28,14,342,61,266,3450,1131,32.78,294,EM12K-1.6mm-B,305,Week 48,11
28-11-2020,C,wd,ZING 11,Rajesh A,71,262,2,119,29,30,3450,1966,56.99,292,ER70S-6-1.2mm,396,Week 48,11
28-11-2020,C,wd,ZING 12,Amalraj K,17,35,1,378,83,480,3450,1201,34.81,515,ER70S-6-1.2mm,160,Week 48,11
28-11-2020,C,wd,ZING 8,Ghanshyam,12,41,5,118,88,254,3450,1884,54.61,295,ER70S-6-1.2mm,1245,Week 48,11
28-11-2020,C,wd,ZING 6,NewSivasakthi,62,62,35,434,38,18,3450,2244,65.04,80,Nil,444,Week 48,11
28-11-2020,C,wd,ZING 5,Ghanshyam,61,146,16,327,39,20,3450,1422,41.22,166,ER70S-6-1.2mm,1311,Week 48,11
28-11-2020,C,wd,ZING 4,Amalraj K,69,382,33,229,31,28,3450,348,10.09,410,ER70S6-1.0mm,2996,Week 48,11
28-11-2020,C,wd,ZING 3,Kumarasami P,56,479,4,86,44,356,3450,1204,34.9,835,ER70S-6-1.2mm,1487,Week 48,11
28-11-2020,C,wd,ZING 2,Ghanshyam,43,105,37,279,57,253,3450,679,19.68,358,Nil,2226,Week 48,11
28-11-2020,C,dd,CHING 1,Surya K,100,20,21,248,0,128,3450,2268,65.74,148,ER70S6-2.2mm,1073,Week 48,11
28-11-2020,C,dd,N/A,,55,412,1,302,45,262,3450,857,24.84,674,Nil,285,Week 48,11
28-11-2020,C,dd,N/A,,20,397,18,97,80,397,3450,1025,29.71,794,Nil,2228,Week 48,11
28-11-2020,C,dd,N/A,,63,323,11,174,37,53,3450,313,9.07,376,Nil,2138,Week 48,11
28-11-2020,C,dd,N/A,,21,231,6,480,79,89,3450,1041,30.17,320,Nil,2248,Week 48,11
28-11-2020,C,dd,N/A,,11,475,16,287,89,198,3450,2534,73.45,673,Nil,2649,Week 48,11
28-11-2020,C,dd,N/A,,77,121,38,364,23,339,3450,766,22.2,460,Nil,161,Week 48,11
28-11-2020,C,dd,N/A,,66,424,4,218,34,250,3450,1888,54.72,674,Nil,1304,Week 48,11
28-11-2020,C,dd,N/A,,37,383,23,255,63,59,3450,2342,67.88,442,Nil,2068,Week 48,11
28-11-2020,C,dd,CHING 3,Veliappan,88,126,16,209,12,4,3450,1761,51.04,130,Nil,1422,Week 48,11
28-11-2020,C,dd,CHING 2,Elumalai K,9,130,29,408,91,326,3450,2593,75.16,456,ER70S6-2.2mm,2483,Week 48,11
28-11-2020,C,saw,Pounds 1,Amal Raj,93,348,2,424,7,437,3450,2484,72,785,Nil,737,Week 48,11
28-11-2020,C,saw,N/A,,41,299,32,178,59,20,3450,3257,94.41,319,Nil,1938,Week 48,11
28-11-2020,C,saw,N/A,,15,440,5,440,85,223,3450,1716,49.74,663,Nil,1613,Week 48,11
28-11-2020,C,saw,N/A,N/A,88,258,33,341,12,283,3450,270,7.83,541,Nil,2881,Week 48,11
28-11-2020,C,saw,N/A,,59,374,27,281,41,5,3450,1569,45.48,379,Nil,1320,Week 48,11
28-11-2020,C,saw,N/A,,68,277,8,419,32,477,3450,97,2.81,754,Nil,2631,Week 48,11
28-11-2020,C,saw,N/A,,72,330,21,477,28,34,3450,1055,30.58,364,Nil,1863,Week 48,11
28-11-2020,C,saw,N/A,,60,367,0,66,40,219,3450,1105,32.03,586,Nil,69,Week 48,11
28-11-2020,C,saw,N/A,,66,293,10,199,34,5,3450,2252,65.28,298,Nil,836,Week 48,11
28-11-2020,C,saw,N/A,,87,236,32,231,13,355,3450,1510,43.77,591,Nil,1057,Week 48,11
28-11-2020,C,saw,Pounds 2,Gnanasekar V,78,466,32,168,22,193,3450,2126,61.62,659,EM12K-4mm-1000mm-B,2584,Week 48,11
28-11-2020,,Spooling,BLING 1,Noor Amen,76,71,14,76,24,437,3450,3299,95.62,508,ER70S6-1.2mm-250Kg,1029,Week 48,11
28-11-2020,,Spooling,N/A,,12,160,9,71,88,118,3450,981,28.43,278,Nil,983,Week 48,11
28-11-2020,,Spooling,N/A,,66,283,8,27,34,100,3450,1407,40.78,383,Nil,999,Week 48,11
28-11-2020,,Spooling,N/A,,85,299,19,40,15,288,3450,925,26.81,587,Nil,2285,Week 48,11
28-11-2020,,Spooling,N/A,,37,374,25,447,63,229,3450,1801,52.2,603,Nil,2794,Week 48,11
28-11-2020,,Spooling,N/A,,14,457,21,139,86,390,3450,2080,60.29,847,Nil,319,Week 48,11
28-11-2020,,Spooling,N/A,,80,28,10,342,20,3,3450,1713,49.65,31,Nil,648,Week 48,11
28-11-2020,,Spooling,N/A,,17,37,26,268,83,174,3450,3043,88.2,211,Nil,1181,Week 48,11
28-11-2020,,Spooling,BLING 4,Ramakrishnan,15,389,35,435,85,190,3450,2064,59.83,579,ER70S6-1.2mm-250Kg,826,Week 48,11
28-11-2020,,Spooling,BLING 3,Musadhiq,64,170,35,281,36,74,3450,1776,51.48,244,ER70S6-1.2mm-250Kg,184,Week 48,11
28-11-2020,,Spooling,BLING 2,Yuvaraj S,70,279,15,179,30,149,3450,463,13.42,428,ER70S6-1.0mm-250Kg,2107,Week 48,11
28-11-2020,C,drumming,Dollars 1,New Anbarasu,100,126,22,236,0,233,3450,2706,78.43,359,Nil,126,,0
28-11-2020,C,drumming,N/A,,32,15,0,357,68,404,3450,1732,50.2,419,Nil,2715,,0
28-11-2020,C,drumming,Dollars 9,R.Sivaraman,88,148,7,111,12,358,3450,1035,30,506,ER70S6-1.2-Spool,1419,,0
28-11-2020,C,drumming,Dollars 11,A.Rajesh,82,378,40,32,18,66,3450,991,28.72,444,Nil,1982,,0
28-11-2020,C,drumming,Dollars 12,Thirumurthy,83,42,4,233,17,337,3450,2438,70.67,379,ER70S6-2mm-Spool,644,,0
28-11-2020,C,drumming,Dollars 8,,37,12,33,222,63,297,3450,2955,85.65,309,Nil,1835,,0
28-11-2020,C,drumming,Dollars 6,Gowtham V,66,195,34,202,34,262,3450,2584,74.9,457,ER70S6-1.2-Spool,720,,0
28-11-2020,C,drumming,Dollars 5,Surrender,22,323,33,146,78,131,3450,1924,55.77,454,ER70S6-1.0-Spool,1192,,0
28-11-2020,C,drumming,N/A,,1,232,32,469,99,154,3450,488,14.14,386,Nil,1368,,0
28-11-2020,C,drumming,Dollars 3,R. Manivannan,32,9,26,277,68,347,3450,529,15.33,356,ER70S6-0.8-Spool,2602,,0
28-11-2020,C,drumming,Dollars 2,New Senthil,100,283,34,367,0,146,3450,2880,83.48,429,ER70S6-1.2-Spool,2032,,0
29-11-2020,A,wd,ZING 1,Amalraj K,65,337,21,103,35,64,3450,2451,71.04,401,ER70S-6-1.2mm,1979,Week 48,11
29-11-2020,A,wd,ZING 10,Pradeep M,19,196,2,80,81,141,3450,2311,66.99,337,Nil,771,Week 48,11
29-11-2020,A,wd,ZING 9,vignesh,63,102,4,142,37,395,3450,2459,71.28,497,ER70S-6-1.2mm,2264,Week 48,11
29-11-2020,A,wd,ZING 11,Jayaprakash.M,30,204,18,264,70,289,3450,3508,101.68,493,ER90S-G-1.2mm,1315,Week 48,11
29-11-2020,A,wd,ZING 12,Amalraj K,16,139,6,1,84,289,3450,1905,55.22,428,Nil,582,Week 48,11
29-11-2020,A,wd,ZING 8,vignesh,57,47,0,388,43,418,3450,438,12.7,465,ER70S-6-1.2mm,420,Week 48,11
29-11-2020,A,wd,ZING 6,NewSivasakthi,86,101,10,322,14,340,3450,3221,93.36,441,Nil,1745,Week 48,11
29-11-2020,A,wd,ZING 5,Rooban Ismavel,5,468,8,402,95,177,3450,3050,88.41,645,ER70S-6-1.2mm,1346,Week 48,11
29-11-2020,A,wd,ZING 4,Rooban Ismavel,53,36,7,99,47,463,3450,1749,50.7,499,ER70S6-1.0mm,125,Week 48,11
29-11-2020,A,wd,ZING 3,Amalraj K,39,93,15,335,61,296,3450,2443,70.81,389,ER70S-6-1.2mm,734,Week 48,11
29-11-2020,A,wd,ZING 2,Ghanshyam,13,187,38,405,87,385,3450,2347,68.03,572,Nil,1824,Week 48,11
29-11-2020,A,dd,CHING 1,New RamKumar,16,476,5,339,84,208,3450,9,0.26,684,ER70S6-2.2mm,2967,Week 48,11
29-11-2020,A,dd,N/A,,45,278,3,332,55,63,3450,72,2.09,341,Nil,2250,Week 48,11
29-11-2020,A,dd,N/A,,73,121,2,149,27,381,3450,2033,58.93,502,Nil,519,Week 48,11
29-11-2020,A,dd,N/A,,55,348,11,255,45,382,3450,692,20.06,730,Nil,1359,Week 48,11
29-11-2020,A,dd,N/A,,74,332,34,401,26,24,3450,2031,58.87,356,Nil,2563,Week 48,11
29-11-2020,A,dd,N/A,,91,326,13,68,9,2,3450,3123,90.52,328,Nil,1838,Week 48,11
29-11-2020,A,dd,N/A,,74,137,1,137,26,213,3450,2742,79.48,350,Nil,1168,Week 48,11
29-11-2020,A,dd,N/A,,78,80,24,389,22,158,3450,3158,91.54,238,Nil,2540,Week 48,11
29-11-2020,A,dd,N/A,,7,225,33,400,93,331,3450,2376,68.87,556,Nil,715,Week 48,11
29-11-2020,A,dd,CHING 3,Ponnpan,72,223,35,292,28,192,3450,1423,41.25,415,ER70S6-2.2mm,744,Week 48,11
29-11-2020,A,dd,CHING 2,Parthiban G,83,209,9,38,17,107,3450,1830,53.04,316,ER70S6-2.2mm,1552,Week 48,11
29-11-2020,A,saw,Pounds 1,Amal Raj,98,92,1,434,2,466,3450,1552,44.99,558,Nil,1421,Week 48,11
29-11-2020,A,saw,N/A,,54,444,28,448,46,141,3450,953,27.62,585,Nil,210,Week 48,11
29-11-2020,A,saw,N/A,,53,361,11,102,47,165,3450,1258,36.46,526,Nil,2376,Week 48,11
29-11-2020,A,saw,N/A,N/A,76,28,11,469,24,428,3450,3189,92.43,456,Nil,1987,Week 48,11
29-11-2020,A,saw,N/A,,23,185,8,145,77,120,3450,1570,45.51,305,Nil,1091,Week 48,11
29-11-2020,A,saw,N/A,,29,175,25,373,71,196,3450,2512,72.81,371,Nil,181,Week 48,11
29-11-2020,A,saw,N/A,,13,366,0,248,87,112,3450,3343,96.9,478,Nil,679,Week 48,11
29-11-2020,A,saw,N/A,,17,450,11,436,83,283,3450,2259,65.48,733,Nil,221,Week 48,11
29-11-2020,A,saw,N/A,,91,284,14,183,9,186,3450,2630,76.23,470,Nil,2035,Week 48,11
29-11-2020,A,saw,N/A,,97,156,20,249,3,247,3450,1744,50.55,403,Nil,806,Week 48,11
29-11-2020,A,saw,Pounds 2,Dinesh K. R.,44,457,16,148,56,271,3450,248,7.19,728,EM12K-4mm-1000mm-B,1470,Week 48,11
29-11-2020,,Spooling,BLING 1,New Ranjith,65,171,30,173,35,408,3450,3344,96.93,579,ER70S6-1.2mm-250Kg,47,Week 48,11
29-11-2020,,Spooling,N/A,,81,195,9,327,19,426,3450,539,15.62,621,Nil,2135,Week 48,11
29-11-2020,,Spooling,N/A,,90,444,3,463,10,242,3450,1791,51.91,686,Nil,1271,Week 48,11
29-11-2020,,Spooling,N/A,,51,295,17,283,49,116,3450,1405,40.72,411,Nil,161,Week 48,11
29-11-2020,,Spooling,N/A,,54,237,29,414,46,49,3450,3101,89.88,286,Nil,1685,Week 48,11
29-11-2020,,Spooling,N/A,,14,182,21,119,86,29,3450,2668,77.33,211,Nil,772,Week 48,11
29-11-2020,,Spooling,N/A,,96,21,12,248,4,382,3450,549,15.91,403,Nil,595,Week 48,11
29-11-2020,,Spooling,N/A,,75,260,11,408,25,313,3450,3120,90.43,573,Nil,525,Week 48,11
29-11-2020,,Spooling,BLING 4,Ajith Kumar N,38,333,12,281,62,317,3450,2248,65.16,650,ER70S6-1.2mm-250Kg,1407,Week 48,11
29-11-2020,,Spooling,BLING 3,Sajin R,87,20,2,368,13,153,3450,3459,100.26,173,ER70S6-1.2mm-100Kg,1721,Week 48,11
29-11-2020,,Spooling,BLING 2,Essaki Muthu E,76,45,27,245,24,278,3450,1480,42.9,323,ER70S6-1.0mm-250Kg,56,Week 48,11
29-11-2020,A,drumming,Dollars 1,New Anbarasu,58,213,5,466,42,427,3450,2942,85.28,640,Nil,1210,,0
29-11-2020,A,drumming,N/A,,25,456,20,469,75,137,3450,2495,72.32,593,Nil,539,,0
29-11-2020,A,drumming,Dollars 9,R.Sivaraman,85,156,7,233,15,38,3450,2374,68.81,194,ER70S6-1.2-Spool,1295,,0
29-11-2020,A,drumming,Dollars 11,A.Rajesh,78,203,15,47,22,246,3450,2535,73.48,449,Nil,2981,,0
29-11-2020,A,drumming,Dollars 12,E.Esakki,70,470,40,301,30,326,3450,2928,84.87,796,ER70S6-2mm-Spool,1810,,0
29-11-2020,A,drumming,Dollars 8,,48,182,35,36,52,403,3450,1682,48.75,585,Nil,519,,0
29-11-2020,A,drumming,Dollars 6,Ayyappan V,29,464,10,325,71,451,3450,1128,32.7,915,ER70S6-1.2-Spool,1475,,0
29-11-2020,A,drumming,Dollars 5,Praveen Kumar,25,442,9,66,75,66,3450,1426,41.33,508,ER70S6-1.0-Spool,2484,,0
29-11-2020,A,drumming,N/A,,38,376,19,444,62,114,3450,2019,58.52,490,Nil,1857,,0
29-11-2020,A,drumming,Dollars 3,R.Dinesh 14,2,125,35,448,98,462,3450,487,14.12,587,ER70S6-1.2-Spool,2305,,0
29-11-2020,A,drumming,Dollars 2,New Senthil,25,407,12,403,75,323,3450,1991,57.71,730,ER70S6-1.2-Spool,1655,,0
29-11-2020,B,wd,ZING 1,Amalraj K,83,423,8,131,17,228,3450,1677,48.61,651,Nil,1681,Week 48,11
29-11-2020,B,wd,ZING 10,Pradeep M,42,58,15,199,58,272,3450,2911,84.38,330,Nil,1898,Week 48,11
29-11-2020,B,wd,ZING 9,vignesh,7,25,39,337,93,211,3450,1434,41.57,236,ER70S-6-1.2mm,1229,Week 48,11
29-11-2020,B,wd,ZING 11,Jayaprakash.M,67,298,36,298,33,1,3450,2173,62.99,299,ER90S-G-1.2mm,1332,Week 48,11
29-11-2020,B,wd,ZING 12,Amalraj K,87,307,5,465,13,1,3450,2260,65.51,308,Nil,436,Week 48,11
29-11-2020,B,wd,ZING 8,vignesh,98,33,40,60,2,352,3450,1184,34.32,385,ER70S-6-1.2mm,2670,Week 48,11
29-11-2020,B,wd,ZING 6,NewSivasakthi,32,357,22,337,68,71,3450,1516,43.94,428,Nil,1,Week 48,11
29-11-2020,B,wd,ZING 5,Rooban Ismavel,67,275,31,252,33,366,3450,1108,32.12,641,Nil,982,Week 48,11
29-11-2020,B,wd,ZING 4,Rooban Ismavel,68,16,14,301,32,223,3450,277,8.03,239,Nil,476,Week 48,11
29-11-2020,B,wd,ZING 3,Amalraj K,9,206,28,395,91,54,3450,128,3.71,260,Nil,2442,Week 48,11
29-11-2020,B,wd,ZING 2,Ghanshyam,56,480,37,315,44,135,3450,1710,49.57,615,Nil,186,Week 48,11
29-11-2020,B,dd,CHING 1,New RamKumar,81,302,31,386,19,197,3450,1185,34.35,499,ER70S6-2.2mm,876,Week 48,11
29-11-2020,B,dd,N/A,,40,142,2,477,60,274,3450,3376,97.86,416,Nil,2078,Week 48,11
29-11-2020,B,dd,N/A,,72,221,21,222,28,61,3450,1100,31.88,282,Nil,1016,Week 48,11
29-11-2020,B,dd,N/A,,64,62,36,413,36,408,3450,2939,85.19,470,Nil,1136,Week 48,11
29-11-2020,B,dd,N/A,,45,157,18,452,55,362,3450,1500,43.48,519,Nil,1936,Week 48,11
29-11-2020,B,dd,N/A,,0,304,8,188,100,457,3450,452,13.1,761,Nil,1666,Week 48,11
29-11-2020,B,dd,N/A,,81,165,22,213,19,251,3450,1648,47.77,416,Nil,1447,Week 48,11
29-11-2020,B,dd,N/A,,40,236,22,475,60,93,3450,1167,33.83,329,Nil,2199,Week 48,11
29-11-2020,B,dd,N/A,,18,40,20,308,82,101,3450,1592,46.14,141,Nil,534,Week 48,11
29-11-2020,B,dd,CHING 3,Ponnpan,92,29,1,344,8,268,3450,3009,87.22,297,ER70S6-2.2mm,419,Week 48,11
29-11-2020,B,dd,CHING 2,Parthiban G,31,181,15,400,69,315,3450,1800,52.17,496,ER70S6-2.2mm,2084,Week 48,11
29-11-2020,B,saw,Pounds 1,Amal Raj,70,122,26,199,30,420,3450,2814,81.57,542,Nil,2462,Week 48,11
29-11-2020,B,saw,N/A,,74,410,13,355,26,387,3450,3082,89.33,797,Nil,2717,Week 48,11
29-11-2020,B,saw,N/A,,52,144,28,128,48,386,3450,1602,46.43,530,Nil,280,Week 48,11
29-11-2020,B,saw,N/A,N/A,44,74,28,246,56,157,3450,1831,53.07,231,Nil,2271,Week 48,11
29-11-2020,B,saw,N/A,,79,56,14,236,21,333,3450,1504,43.59,389,Nil,472,Week 48,11
29-11-2020,B,saw,N/A,,84,292,19,354,16,148,3450,2139,62,440,Nil,2749,Week 48,11
